;;;
агро1;6098856.342;14623046.651;2269.966
агро1;6098859.078;14623048.945;2269.966
агро1;6098871.264;14623058.663;2269.966
агро1;6098874.111;14623060.954;2269.966
агро1;6098876.959;14623063.245;2269.966
агро1;6098879.805;14623065.472;2269.966
агро1;6098891.881;14623075.256;2269.966
агро1;6098894.502;14623077.425;2269.966
агро1;6098897.235;14623079.591;2269.966
агро1;6098899.968;14623081.757;2269.966
агро1;6098911.588;14623091.170;2269.966
агро1;6098914.321;14623093.336;2269.966
агро1;6098917.854;14623096.249;2269.966
агро1;6098920.587;14623098.415;2269.966
агро1;6098931.635;14623107.267;2269.966
агро1;6098934.480;14623109.494;2269.966
агро1;6098938.127;14623112.467;2269.966
агро1;6098940.972;14623114.694;2269.966
агро1;6098953.271;14623124.472;2269.966
агро1;6098956.119;14623126.763;2269.966
агро1;6098958.966;14623129.054;2269.966
агро1;6098961.814;14623131.345;2269.966
агро1;6098973.319;14623140.633;2269.966
агро1;6098976.280;14623142.984;2269.966
агро1;6098979.128;14623145.275;2269.966
агро1;6098982.089;14623147.627;2269.966
агро1;6098994.622;14623157.847;2269.966
агро1;6098997.585;14623160.262;2269.966
агро1;6099000.547;14623162.678;2269.966
агро1;6099003.397;14623165.033;2269.966
агро1;6099016.384;14623175.560;2269.966
агро1;6099019.347;14623177.976;2269.966
агро1;6099022.309;14623180.392;2269.966
агро1;6099025.385;14623182.868;2269.966
агро1;6099038.482;14623193.329;2269.966
агро1;6099041.558;14623195.805;2269.966
агро1;6099044.633;14623198.282;2269.965
агро1;6099047.707;14623200.694;2269.965
агро1;6099061.036;14623211.468;2269.965
агро1;6099064.223;14623213.942;2269.965
агро1;6099067.300;14623216.482;2269.965
агро1;6099071.513;14623219.824;2269.965
агро1;6099084.379;14623229.970;2269.965
агро1;6099087.570;14623232.572;2269.965
агро1;6099091.896;14623235.974;2269.965
агро1;6099095.198;14623238.572;2269.965
агро1;6099109.323;14623249.964;2269.965
агро1;6099112.625;14623252.563;2269.965
агро1;6099115.815;14623255.164;2269.965
агро1;6099131.646;14623267.790;2269.965
агро1;6099134.833;14623270.263;2269.965
агро1;6099137.910;14623272.803;2269.965
агро1;6099140.986;14623275.280;2269.965
агро1;6099154.087;14623285.868;2269.965
агро1;6099157.047;14623288.219;2269.965
агро1;6099160.920;14623291.314;2269.965
агро1;6099163.882;14623293.729;2269.965
агро1;6099176.526;14623303.882;2269.965
агро1;6099179.375;14623306.236;2269.965
агро1;6099182.223;14623308.527;2269.965
агро1;6099185.184;14623310.878;2269.965
агро1;6099196.801;14623320.162;2269.965
агро1;6099199.652;14623322.580;2269.965
агро1;6099202.613;14623324.932;2269.965
агро1;6099205.465;14623327.350;2269.965
агро1;6099218.453;14623337.877;2269.965
агро1;6099221.528;14623340.353;2269.965
агро1;6099224.602;14623342.766;2269.965
агро1;6099228.591;14623346.049;2269.965
агро1;6099240.775;14623355.701;2269.964
агро1;6099244.876;14623358.982;2269.964
агро1;6099247.950;14623361.394;2269.964
агро1;6099250.914;14623363.873;2269.964
агро1;6099263.439;14623373.772;2269.964
агро1;6099266.517;14623376.313;2269.964
